PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0BuB5,3r4/6R1/2p1k3/1pP4p/nr5P/4p2B/P1K2R2/8 b - - 1 51,e6e5 g7g5 e5e4 h3g2 e4d4 f2f4,2320,78,80,116,endgame long mate mateIn3,https://lichess.org/yb7gx3H7/black#102,
0CKbw,5r1k/1b5p/1P2p2p/8/3r4/1Q2Np2/PP6/6RK w - - 0 28,g1f1 d4h4 h1g1 f3f2 f1f2 h4h1,2216,88,91,618,advancedPawn endgame exposedKing long mate mateIn3 operaMate,https://lichess.org/6TpFBOIB#55,
0Cr8U,8/3R1ppk/5n2/Q2P4/8/2N1qp1P/P5P1/6K1 w - - 1 32,g1f1 f6e4 c3e4 e3e2 f1g1 e2g2,2451,81,83,382,endgame fork long mate mateIn3 sacrifice,https://lichess.org/Ba6PFoHz#63,
0ESpo,3R2Q1/1p6/1q1nkpB1/3pp3/8/7P/5rP1/7K b - - 5 44,e6e7 g8f8 e7e6 d8d6 b6d6 f8f7,2279,88,87,353,endgame long mate mateIn3 sacrifice,https://lichess.org/A5pfxRNf/black#88,
0EV8x,8/p4pp1/1p2p1k1/8/4Q3/4PBPP/rq3PK1/8 b - - 11 38,g6h6 e4h4 h6g6 f3h5 g6f5 h4f4,2219,86,89,1335,endgame exposedKing long mate mateIn3,https://lichess.org/T4JhpC0q/black#76,
0FUL2,5r1k/R1Q5/1p1N2p1/1P2p1np/4P3/6PK/5qP1/8 w - - 2 35,h3h4 f8f4 h4g5 f4g4 g5h6 f2d2,2397,79,95,1477,endgame long mate mateIn3 pin sacrifice,https://lichess.org/mrek0uGV#69,
0H1Ae,8/1p6/4p1Q1/p2p1p2/1q1Pn1kP/1P6/P4PP1/6K1 b - - 8 52,g4h4 g6h6 h4g4 f2f3 g4g3 h6h2,2370,87,89,932,endgame fork long mate mateIn3,https://lichess.org/1V44NxGc/black#104,
0HbNN,6k1/p4pp1/2Q2n2/3B1PPP/8/2P5/Pq1r4/4R1K1 b - - 0 36,f6d5 e1e8 g8h7 c6g6 f7g6 f5g6,2271,77,94,5115,endgame long mate mateIn3 sacrifice,https://lichess.org/TOvh41fK/black#72,
0KccF,4r1rk/2p2p1p/p2p1p1Q/1p1P1q2/8/5P1P/PP3P1K/4R1R1 b - - 8 26,f5f3 h6g7 g8g7 e1e8 g7g8 g1g8,2314,79,86,629,deflection endgame kingsideAttack long mate mateIn3 sacrifice,https://lichess.org/2sMxQyvz/black#52,
0LWV1,5r2/pp5R/8/2p2p2/P1Ppp1n1/1P2PkP1/3PN3/5K2 b - - 1 42,d4e3 e2g1 f3g3 g1e2 g3f3 h7h3,2356,75,94,4106,endgame long mate mateIn3,https://lichess.org/OhtzYU6h/black#84,
0Le3t,5rk1/5ppp/p1pb4/1p6/3Pr3/1BP1NbPq/PP1Q1P1P/R3R1K1 w - - 6 22,b3d1 h3h2 g1h2 e4h4 h2g1 h4h1,2410,77,93,5286,attraction kingsideAttack long mate mateIn3 middlegame operaMate pin sacrifice,https://lichess.org/IRVXQgp5#43,
0OScd,8/8/3k1p2/4b2R/2R4P/1P1B1Kr1/2P4r/8 w - - 1 46,f3e4 f6f5 h5f5 h2h4 f5f4 h4f4,2414,88,92,1420,deflection endgame long mate mateIn3 operaMate,https://lichess.org/Kq6k3fvh#91,
0Oib2,6r1/ppq2p1k/8/5b2/1B1NP1r1/8/P4Rp1/R2Q2K1 w - - 0 30,f2f5 c7h2 g1h2 g2g1q d1g1 g4h4,2203,79,95,12095,advancedPawn attraction exposedKing long mate mateIn3 middlegame promotion sacrifice,https://lichess.org/PV2SyW4p#59,
0PxmK,4rrk1/1p2Rpbp/p2B3P/2pP1QP1/7q/1B6/P4P2/4n1K1 b - - 0 31,g7h8 f5f7 f8f7 e7e8 f7f8 e8f8,2285,85,84,321,deflection fork long mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/TRAukWRQ/black#62,
0RKHa,r2q1r2/pp2bpBk/2p2n2/3p4/4P3/1NPB4/PP2KP1P/R5R1 b - - 0 17,f8g8 e4d5 f6e4 d3e4 f7f5 e4f5,2296,77,93,1904,discoveredAttack discoveredCheck exposedKing long mate mateIn3 middlegame morphysMate,https://lichess.org/ha9KCR0g/black#34,Philidor_Defense Philidor_Defense_Other_variations
0Rq76,r4rk1/4bpp1/p2p1n1P/6N1/8/1PpKBQ2/1q3PP1/4R2R b - - 4 25,f6d7 f3f7 f8f7 h6h7 g8h8 g5f7,2302,85,90,572,advancedPawn kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/MiWNDtll/black#50,
0T7ig,6k1/4Rp1p/p2p2p1/3qb3/8/4B3/Pr3PPP/2Q3K1 b - - 4 24,b2a2 e7e8 g8g7 e3h6 g7f6 c1g5,2221,76,91,865,endgame long mate mateIn3,https://lichess.org/NknQoRvS/black#48,
0Unbw,8/p2q1pk1/2p2n2/2Pp4/P2N2p1/2Q1P1P1/5P2/7K b - - 0 38,f6e4 d4e6 g7g6 c3g7 g6f5 e6d4,2230,78,93,4166,discoveredCheck doubleCheck endgame long mate mateIn3,https://lichess.org/b5io00HF/black#76,
0V0Hx,1R6/5rpk/p3p2p/4B2Q/P1pP2KP/2b2pP1/8/5q2 b - - 3 41,f7f5 b8h8 h7h8 h5h6 h8g8 h6g7,2290,78,93,10787,attraction deflection endgame long mate mateIn3 pin sacrifice,https://lichess.org/qamAfVuf/black#82,
0WQPp,R3Q3/5pk1/4p1p1/3p3p/5PnP/1Bb4K/6P1/5rr1 b - - 3 36,g7f6 e8d8 f6f5 b3c2 f5f4 d8g5,2379,76,91,749,long mate mateIn3 middlegame,https://lichess.org/d1QabDL4/black#72,
0WTKV,3r1r1k/pp4Rp/4NppQ/2p5/8/3q3P/PP4P1/7K b - - 2 31,g6g5 g7g8 f8g8 h6f6 g8g7 f6g7,2246,89,90,1622,deflection endgame long mate mateIn3 sacrifice,https://lichess.org/eVLLt5Rc/black#62,
0Wu80,2r3nr/p4k2/1p1QP2p/3p2p1/8/3b2B1/PP3PPP/2q2RK1 b - - 0 23,f7g7 d6d7 g8e7 d7e7 g7g8 e7f7,2305,81,83,233,long mate mateIn3 middlegame,https://lichess.org/q7gh8DGY/black#46,
0XHd1,8/6p1/p5kp/1p3p1P/1Pqp1Q2/P4P2/6P1/7K b - - 0 37,g6h5 g2g4 h5h4 g4f5 h4h5 f4g4,2247,78,95,2136,discoveredAttack discoveredCheck endgame long mate mateIn3 queenEndgame,https://lichess.org/olNWXzk3/black#74,
0ZViy,7r/pp6/1kp4r/5R2/1Pq1P1Q1/2P1bN2/P5RN/7K w - - 4 35,a2a4 c4f1 g2g1 f1f3 g4f3 h6h2,2423,81,86,325,exposedKing long mate mateIn3 middlegame pin sacrifice,https://lichess.org/9v5JFAaF#69,
0dxeR,8/7p/4N1k1/3R1Qp1/6P1/7P/7K/q1q5 b - - 2 58,g6h6 f5f8 h6g6 f8e8 g6h6 e8h5,2385,76,93,1615,endgame long mate mateIn3,https://lichess.org/HxhWOYv8/black#116,
0eEdq,2r5/4q1p1/p2ppr1k/Pp2p1NP/1Pn1P1Q1/2P5/8/2K3RR b - - 5 30,c4e3 g5f7 e7f7 g4g6 f6g6 h5g6,2294,78,95,6675,clearance discoveredAttack discoveredCheck exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/htuqGCPg/black#60,
0eVY7,3rkbnr/pQ2pppp/8/q7/3n4/1BN5/PPb2PPP/R1B1K1NR w KQk - 3 11,g1e2 d4f3 e1f1 d8d1 c3d1 a5e1,2233,81,84,196,long mate mateIn3 opening sacrifice,https://lichess.org/409vgQQQ#21,Caro-Kann_Defense Caro-Kann_Defense_Accelerated_Panov_Attack
0fPGU,r4rk1/pp3ppp/1np1p3/4q3/2PR4/2P2Q1P/P3B1P1/5RK1 b - - 1 17,a8d8 f3f7 f8f7 d4d8 f7f8 f1f8,2210,87,90,2049,deflection kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/oRfyqDWn/black#34,Alekhine_Defense Alekhine_Defense_Four_Pawns_Attack
0gKqm,Q7/pp1kP1pp/2pP1p2/8/8/4q1K1/PP5P/R7 w - - 6 39,g3g4 h7h5 g4f5 e3d3 f5f4 g7g5,2346,77,93,3904,endgame long mate mateIn3,https://lichess.org/gwQY2sSq#77,
0gP2J,r1b3k1/ppp2p1p/2p5/8/3q2p1/2PPr1KP/PP4P1/RNBQ1B1R w - - 2 17,g3h2 e3h3 g2h3 d4f2 f1g2 g4g3,2464,90,91,4702,clearance long mate mateIn3 middlegame sacrifice,https://lichess.org/2RQ8kEKu#33,Russian_Game Russian_Game_Stafford_Gambit
0gcyQ,7k/pQp3p1/3p4/4nR2/2P4q/2P2p2/PKP1rP2/8 b - - 0 26,h4f2 b7c8 h8h7 f5h5 h7g6 c8f5,2257,77,93,4939,endgame long mate mateIn3 triangleMate,https://lichess.org/h8SEnpys/black#52,
0hM3j,2r4r/pR2Q1pp/8/2k1pP2/3p4/4bP1N/q1P1K1PP/7R b - - 5 28,c5c6 e7d7 c6c5 d7b5 c5d6 b7d7,2395,87,84,468,exposedKing killBoxMate long mate mateIn3 middlegame,https://lichess.org/ixSIeTTa/black#56,
0hTxl,r1bqr1n1/ppp1nQbk/6pp/4N1P1/5p2/2P1P2P/PPBN1P2/R3K2R b KQ - 2 16,f4e3 f7g6 e7g6 c2g6 h7h8 e5f7,2230,76,93,8635,fork long mate mateIn3 middlegame sacrifice,https://lichess.org/Eh1ORDLn/black#32,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
0hYuy,2Q5/1Q2p1bk/3p3p/5p2/3q4/7n/6P1/6K1 w - - 0 33,g1h2 g7e5 g2g3 d4g1 h2h3 g1g3,2412,87,92,977,endgame long mate mateIn3 sacrifice,https://lichess.org/d8dSR6Gl#65,
0i0nW,r4r1k/1b4pp/8/p1pnPp2/2B2B2/P5Pq/2Q2P1P/R4RK1 w - - 2 24,c2b3 h3g2 g1g2 d5f4 g2g1 f4h3,2236,93,90,1202,attraction discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/AA3rHwDo#47,
0iyDn,rn3rk1/p1pp2pp/1p2p3/2P1N3/2P1p3/P1BKP3/1P3qPP/R2Q1B1R w - - 0 15,d3e4 f2f5 e4d4 b8c6 e5c6 b6c5,2245,103,76,68,long mate mateIn3 middlegame sacrifice,https://lichess.org/fVU45PgS#29,Dutch_Defense Dutch_Defense_Rubinstein_Variation
0jfmh,Q6R/1p1k2p1/4p3/3p1pK1/8/8/6q1/8 w - - 2 39,g5f4 g2f2 f4g5 f2g3 g5h5 g3g4,2205,82,88,53,endgame long mate mateIn3,https://lichess.org/81NEn4d4#77,
0lpRI,4rrk1/p4R2/1b4pp/4B3/1P1pP1Q1/P7/2q3PP/R6K b - - 0 23,f8f7 g4g6 g8f8 g6h6 f8e7 h6d6,2249,79,94,10652,exposedKing long mate mateIn3 middlegame,https://lichess.org/iRjDedXM/black#46,
0ol6s,6k1/4Qp1p/1q2p1p1/pP1bP2P/P1rp1PP1/2p3K1/N1R5/8 b - - 0 35,d4d3 e7e8 g8g7 h5h6 g7h6 e8f8,2204,80,74,58,attraction endgame kingsideAttack long mate mateIn3,https://lichess.org/7klOliMp/black#70,
0olau,1r5r/5pp1/1ppq1kp1/p1np2N1/P5P1/4Q2P/1P2BP2/5K1R b - - 1 26,b8e8 g5h7 h8h7 g4g5 f6f5 e2g4,2260,86,97,148,long mate mateIn3 middlegame sacrifice,https://lichess.org/DBkDceBC/black#52,
0pFxJ,8/8/5r2/p5p1/Pp1PQ1k1/1Prp4/2p2P1P/6K1 b - - 1 55,f6f4 f2f3 g4h3 e4e6 g5g4 e6h6,2233,79,86,149,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/ip2qyRww/black#110,
0qMn8,2rrbk2/pp2p1bQ/3p1p2/3NnP2/4P1q1/1B6/P1P2KP1/3R3R b - - 1 29,c8c5 h7g8 f8g8 d5f6 g8f8 f6h7,2286,82,92,2882,attraction discoveredCheck doubleCheck long mate mateIn3 middlegame sacrifice,https://lichess.org/2yJ1Ecsk/black#58,
0rI1E,8/6k1/4pqn1/p6p/Pp1p4/1PpB1K2/8/2Q3R1 w - - 2 60,f3e4 f6f5 e4d4 f5e5 d4c4 e5d5,2262,80,84,798,endgame long mate mateIn3,https://lichess.org/oJZ9OEgi#119,
0rp94,3r2k1/1p1q2rp/p7/1bp1pP2/4P2Q/1PN1nN1R/1PP5/4K2R w - - 2 33,e1f2 g7g2 f2e3 d7d3 c2d3 d8d3,2337,78,93,6612,exposedKing long mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/SiSZj5IY#65,
0sa5Z,8/k1p1b3/p1QpP2p/4p3/1R6/2Pq1K2/PP3P2/8 w - - 9 36,f3g4 h6h5 g4h5 d3f5 h5h6 e7f8,2417,85,92,2523,attraction endgame long mate mateIn3,https://lichess.org/88nWvR9B#71,
0sn7A,1r4k1/2q2pp1/7p/3QN3/8/bP6/r1PR1PPP/2KR4 w - - 1 25,c1b1 a2a1 b1a1 c7c3 a1b1 c3b2,2241,77,96,379,attraction long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/ndzJXm3r#49,
0t1CM,5k2/p4ppp/5n2/3pp3/8/1P2P1N1/q4PPP/2Q3K1 b - - 1 25,a2b3 c1c5 f8g8 c5c8 f6e8 c8e8,2349,79,93,4065,endgame long mate mateIn3,https://lichess.org/zT7ncvDu/black#50,
0t8J1,r2q1rn1/ppp2pk1/1b1p2p1/6N1/3nPQ2/P2P3P/RPP3P1/2B2R1K b - - 0 19,d4e2 f4f7 f8f7 f1f7 g7h8 f7h7,2232,79,93,5815,long mate mateIn3 middlegame sacrifice,https://lichess.org/XU6jZdy1/black#38,Italian_Game Italian_Game_Giuoco_Pianissimo
0uVZF,1k1r2r1/ppp3Pp/1b2B3/4R3/5q2/2P5/PP2QPPP/RN4K1 w - - 1 18,e6g8 f4f2 e2f2 d8d1 e5e1 d1e1,2265,76,93,2196,kingsideAttack long mate mateIn3 middlegame pin sacrifice,https://lichess.org/LsNGtxVa#35,Italian_Game Italian_Game_Classical_Variation
0xIP9,4N3/1p6/p1p2Rkp/2Pp2n1/1r4r1/4K3/1P6/5R2 b - - 3 39,g6h5 e8g7 h5h4 f6h6 h4g3 f1g1,2402,96,90,3001,deflection endgame long mate mateIn3,https://lichess.org/Q6Fz7xTt/black#78,
0yQBd,6k1/pq3p1p/1p2nBpQ/8/3pR3/1P3PPK/r6P/8 b - - 1 30,b7d7 h6h7 g8h7 e4h4 h7g8 h4h8,2243,77,95,1405,attraction endgame long mate mateIn3 operaMate sacrifice,https://lichess.org/gzuYpP8T/black#60,
0z2xO,Nnb2k1r/5pp1/p1q4p/1p6/5Bn1/3B4/PPPQNbPP/R4R1K w - - 0 15,h2h3 c6g2 h1g2 c8b7 d3e4 b7e4,2284,85,90,456,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/MajaXEiu#29,French_Defense French_Defense_Queens_Knight
101sZ,Q7/1p1k4/2pn4/8/3q1P2/7P/P1p1KP2/R1B2B2 w - - 0 39,a8a3 d4d1 e2e3 d6f5 e3e4 d1d5,2357,82,95,695,endgame long mate mateIn3,https://lichess.org/dXhg3l2j#77,
10JxA,3r1r1k/pbq2pp1/1p2p2p/2b1N2n/2P4Q/1PB3RP/P4PP1/1B2R1K1 b - - 8 28,h5g3 h4h6 g7h6 e5f7 h8g8 f7h6,2351,76,93,8862,discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/BWmN1bjF/black#56,
11CUs,r2q4/pp2r2k/2pp4/3B1p2/4P3/2P2PR1/PP1Q1P1P/5K2 b - - 3 24,c6d5 d2g5 h7h8 g5f6 e7g7 f6g7,2256,77,92,4812,endgame exposedKing long mate mateIn3,https://lichess.org/wE1Lb7Ep/black#48,
11S9j,1r3r2/b7/q1p2pp1/3p4/3P1Q2/P2k1P2/1Pb5/2K1R3 b - - 17 36,f8e8 f4d2 d3c4 d2c3 c4b5 c3b4,2204,77,94,3586,fork long mate mateIn3 middlegame swallowstailMate,https://lichess.org/ffngEr4R/black#72,
11YRi,3r2k1/p4ppp/2p1b3/2Q1p1bP/1p2P1P1/5P2/qPP1N3/1NK2B1R w - - 1 19,f3f4 g5f4 e2f4 a2b1 c1b1 d8d1,2339,81,83,124,attraction long mate mateIn3 middlegame pillsburysMate queensideAttack sacrifice,https://lichess.org/hU9w3wZp#37,
12ppz,8/p2R1p2/6kp/8/3P4/6PK/r2r1P2/5R2 w - - 2 38,f2f4 d2h2 h3g4 f7f5 g4f3 a2a3,2300,79,91,759,endgame long master mate mateIn3 rookEndgame,https://lichess.org/8JaDWh7A#75,
14vKy,5r2/p5pQ/2kb4/1p1n4/8/1B5P/PPP2rP1/R6K w - - 1 26,g2g4 f2f1 a1f1 f8f1 h1g2 d5e3,2274,77,92,2458,cornerMate exposedKing long mate mateIn3 middlegame,https://lichess.org/PHix0tpB#51,
16JJO,1r4r1/R2nk1N1/2p1Q2p/3p4/8/2q1P2P/6PK/8 b - - 2 29,e7f8 e6d6 f8g7 a7d7 g7h8 d6h6,2455,80,94,2750,deflection exposedKing fork long mate mateIn3 middlegame,https://lichess.org/x69Abf5m/black#58,
17uKK,r3r1k1/1p5p/p3bQp1/3pN3/1bpB4/2N5/PqP3PP/R4RK1 b - - 0 24,b4c3 f6h8 g8h8 e5f7 h8g8 f7h6,2317,83,91,2346,attraction discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/bI1mx775/black#48,
182IP,5k2/p4r1p/2b2p2/2p2P2/6R1/6QK/q7/8 b - - 5 39,h7h5 g4g8 f8e7 g3c7 c6d7 c7c5,2214,81,91,7198,endgame exposedKing fork long mate mateIn3,https://lichess.org/YZmgcmoE/black#78,
18SBf,rn1Rn2r/1p2k1pp/p7/2N1pQ2/q3P3/8/PPP3PP/6K1 b - - 4 21,a4c2 d8d7 b8d7 f5e6 e7f8 c5d7,2449,82,93,6319,cornerMate deflection exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/JKrJCcA5/black#42,
18p6j,4Q3/2p3pk/2p1pp1p/1rPn1P1P/6P1/5P2/p2R1K2/1q6 b - - 0 35,d5f4 e8g6 f4g6 h5g6 h7h8 d2d8,2309,83,87,562,endgame long mate mateIn3 sacrifice,https://lichess.org/vfT7QB0N/black#70,
18wr4,8/P4p2/5P1k/2p1R2p/4BR2/6PK/1r1r4/8 w - - 5 45,g3g4 d2h2 h3g3 h5h4 g3f3 h2h3,2397,104,89,1031,endgame long mate mateIn3,https://lichess.org/OFX3B6vf#89,
192tE,8/1pp3Q1/3bp2r/1pkpn3/3NPq2/2P2B1p/P3PP2/R5RK w - - 7 26,e2e3 f4h2 h1h2 e5g4 h2h1 g4f2,2329,81,93,3265,attraction discoveredCheck doubleCheck exposedKing kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/COdQLddA#51,
19nkF,6k1/5pp1/1P1Qp3/2R4p/8/7P/1q3PPK/r7 b - - 6 39,b2f2 d6d8 g8h7 c5h5 h7g6 d8g5,2252,78,99,849,endgame long master mate mateIn3,https://lichess.org/WO5SzzSR/black#78,
1DOWO,r1b2rk1/pp2ppbp/1q1p2p1/2nP4/4PP2/2N4P/PPB1NnP1/1RBQK2R w K - 1 13,e1f2 c5e4 f2f3 b6f2 f3e4 c8f5,2209,80,94,8984,discoveredCheck doubleCheck long mate mateIn3 opening sacrifice,https://lichess.org/lzhBsgB7#25,Indian_Defense Indian_Defense_Pawn_Push_Variation
1E4kB,1kr5/ppR5/4R3/2N1Bppq/6n1/5B2/PPP1KPP1/7q b - - 0 28,g4e5 c7b7 b8a8 b7b8 a8b8 c5a6,2297,82,84,359,attraction discoveredCheck doubleCheck long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/akiOnGTC/black#56,
1ELAm,r1bq1r2/1p2pp1k/3p2P1/8/p1PbP3/P1N1B3/1PKnB3/3R3R b - - 0 19,h7g6 h1h6 g6g7 d1g1 c8g4 g1g4,2493,80,92,498,exposedKing long mate mateIn3 middlegame,https://lichess.org/d1XKZ3Sf/black#38,Sicilian_Defense Sicilian_Defense_Other_variations
1EzC2,1r6/5q1R/p4k1Q/2pP4/3nPp2/5P2/1p5P/3K4 b - - 4 35,f7g6 h6f4 g6f5 e4e5 f6g6 f4h6,2296,75,92,5638,endgame exposedKing fork long mate mateIn3 pin,https://lichess.org/Imvjm1nV/black#70,
1FTDA,6k1/pp1n1pP1/2pb2rp/3p4/3P3q/P1N1B3/1P2QPb1/R3NBK1 w - - 0 24,f1g2 g6g2 e1g2 h4h2 g1f1 h2h1,2301,84,94,602,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/dklfLpf6#47,
1GkPC,5Bk1/p1p2ppp/2N5/5b1q/2P3n1/Q5P1/P4K1P/R3R2B w - - 1 25,f2e2 h5h2 h1g2 h2g2 e2d1 g2c2,2206,141,89,16,exposedKing fork long mate mateIn3 middlegame,https://lichess.org/RNcZAkzI#49,
1GukP,4rk2/5p2/pq3P1p/1p2r3/2p1PR2/2Pp3P/PP1Q3K/6R1 b - - 1 33,e5e4 g1g8 f8g8 d2g2 g8h8 g2g7,2207,82,90,726,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/qERQ4L6Z/black#66,
1HAct,8/1p3k2/2P2p2/P1Q2np1/1P6/3N1KqP/8/8 w - - 0 41,f3e4 g3g2 e4f5 g2f3 d3f4 f3f4,2242,76,94,3561,endgame long mate mateIn3 sacrifice,https://lichess.org/KzmYXvot#81,
1HS2H,2r1r3/4p1kp/2p2pp1/3p4/pP1P1QN1/2P5/q4PPP/4R1K1 b - - 1 27,a2c2 e1e7 e8e7 f4f6 g7g8 g4h6,2214,76,95,11100,endgame fork long mate mateIn3 sacrifice,https://lichess.org/qK9xbSSR/black#54,
1HfLL,3qr1k1/1b4pn/2nbp3/3pN2Q/1ppP1P2/2P5/1PB3PP/r1B2RK1 b - - 1 22,h7f6 c2h7 f6h7 h5f7 g8h8 e5g6,2428,81,94,6421,fork long mate mateIn3 middlegame sacrifice,https://lichess.org/IdrRbxqV/black#44,
1ILA9,N2k2nr/Bp2p2p/3p2p1/8/1nq1P1Q1/2b5/PP3PPP/2KR3R w - - 0 18,a8b6 c3d2 c1d2 c4d3 d2c1 b4a2,2396,86,80,63,attraction discoveredCheck doubleCheck long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/PS0o5jCZ#35,Sicilian_Defense Sicilian_Defense_Alapin_Variation
